更新时间,#genre#
内蒙古卫视,http://121.24.98.154:8090/hls/43/index.m3u8
内蒙古卫视,http://110.177.146.171:888/udp/239.1.1.60:8060
内蒙古卫视,http://58.57.21.166:9901/tsfile/live/0109_1.m3u8
内蒙古卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226389/index.m3u8
内蒙古卫视,http://124.128.73.58:9901/tsfile/live/0109_1.m3u8
内蒙古卫视,http://111.61.236.247:9081/hls/48/index.m3u8
内蒙古卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010109/1.m3u8
内蒙古卫视,http://124.128.73.58:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://[2409:8087:1a0b:df::4017]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8
内蒙古卫视,http://36.35.16.98:9901/tsfile/live/0001_16.m3u8?key=txiptv&playlive=0&authid=0
内蒙古卫视,http://59.48.75.130:3052/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://[2409:8087:74d9:21::6]/270000001128/9900000044/index.m3u8
内蒙古卫视,http://61.136.67.238:50085/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://36.40.236.239:9999/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0
内蒙古卫视,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221225664/index.m3u8
内蒙古卫视,http://118.122.189.74:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://39.98.201.151:9090/udp/225.1.8.156:8176
宁夏卫视,http://1b6467f415.iok.la:9931/tsfile/live/1088_1.m3u8
宁夏卫视,http://58.57.21.166:9901/tsfile/live/0112_1.m3u8
宁夏卫视,http://[2409:8087:1a0b:df::4004]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8
宁夏卫视,http://59.48.75.130:3052/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://124.128.73.58:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://219.147.200.9:18080/newlive/live/hls/53/live.m3u8
宁夏卫视,http://116.117.105.198:8096/tsfile/live/0112_1.m3u8
宁夏卫视,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226446/index.m3u8
宁夏卫视,https://hls.ningxiahuangheyun.com/live/nxws1M.flv
宁夏卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010110/1.m3u8
宁夏卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226454/index.m3u8
宁夏卫视,http://113.57.20.158:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://202.100.46.58:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/8/3221226454/index.m3u8
宁夏卫视,http://118.122.189.74:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://36.35.16.98:9901/tsfile/live/0001_6.m3u8?key=txiptv&playlive=0&authid=0
宁夏卫视,http://39.98.201.151:9090/udp/225.1.8.159:8124
宁夏卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8
宁夏卫视,http://61.136.67.238:50085/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://222.169.85.8:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://122.234.44.141:8888/rtp/233.50.201.57:5140$1920x1080
宁夏卫视,http://110.177.146.171:888/udp/239.1.1.56:8056
宁夏卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225632/2.m3u8
宁夏卫视,http://124.128.73.58:9901/tsfile/live/0112_1.m3u8
宁夏卫视,http://111.61.236.247:9081/hls/51/index.m3u8
宁夏卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226446/index.m3u8
宁夏卫视,http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002239/index.m3u8
宁夏卫视,http://[2409:8087:74d9:21::6]/270000001128/9900000047/index.m3u8
宁夏卫视,http://58.216.229.130:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,https://hls.ningxiahuangheyun.com/live/nxws1M.m3u8
青海卫视,http://220.249.114.102:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://121.24.98.154:8090/hls/51/index.m3u8
青海卫视,http://221.0.78.198:1681/hls/10252/index.m3u8
青海卫视,http://221.213.69.82:9901/tsfile/live/0109_2.m3u8?key=txiptv&playlive=0&authid=0
青海卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8
青海卫视,http://59.48.75.130:3052/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://[2409:8087:1a0b:df::4002]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8
青海卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226323/index.m3u8
青海卫视,http://61.138.128.226:19901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://39.98.201.151:9090/udp/225.1.8.157:8184
青海卫视,http://110.177.146.171:888/rtp/239.1.1.53:8053
青海卫视,http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002235/index.m3u8
青海卫视,http://112.234.23.81:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://111.61.236.247:9081/hls/49/index.m3u8
青海卫视,http://xgj.83mi.cn:7650/migu.php?token=djqjDOf4&id=qhws
青海卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010111/1.m3u8
青海卫视,http://36.35.16.98:9901/tsfile/live/0001_14.m3u8?key=txiptv&playlive=0&authid=0
青海卫视,http://[2409:8087:1a0b:df::4002]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225628/index.m3u8
青海卫视,http://[2409:8087:74d9:21::6]:80/270000001128/9900000042/index.m3u8
青海卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226323/2.m3u8
青海卫视,http://117.27.190.42:9998/tsfile/live/23255_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://124.128.73.58:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://110.177.146.171:888/udp/239.1.1.53:8053
青海卫视,http://58.57.21.166:9901/tsfile/live/0140_1.m3u8
青海卫视,http://202.100.46.58:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://www.72444165.xyz:5005/itv/ystenlive/1000000002000013359
青海卫视,http://122.234.44.141:8888/rtp/233.50.201.65:5140$1920x1080
青海卫视,http://[2409:8087:74d9:21::6]/270000001128/9900000042/index.m3u8
青海卫视,http://61.157.139.15:9901/tsfile/live/2402_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://220.164.192.48:50085/tsfile/live/0140_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
山东卫视,http://tx.stlyx.cn:5000/ysp/shandong
山东卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000020424/1.m3u8
山东卫视,http://58.57.21.166:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/7347081113971056899/1.m3u8
山东卫视,http://110.177.146.171:888/rtp/239.1.1.47:8047
山东卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
山东卫视,http://111.8.224.6:8085/tsfile/live/1067_1.m3u8
山东卫视,http://221.213.69.82:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://116.117.105.198:8096/tsfile/live/0131_1.m3u8
山东卫视,http://202.100.46.58:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
山东卫视,http://222.241.154.37:9901/tsfile/live/23040_1.m3u8?key=tvbox6_com&playlive=1&authid=0
山东卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
山东卫视,http://59.173.243.210:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://fangke.blueswords.com:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://171.8.138.74:85/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$1920x1080
山东卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010066/1.m3u8
山东卫视,http://119.163.199.98:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226456/index.m3u8
山东卫视,http://116.128.242.83:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://58.57.21.166:9901/tsfile/live/0131_1.m3u8
山东卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000001000016568/index.m3u8?channel-id=ystenlive&Contentid=1000000001000016568&livemode=1&stbId=no$1920x1080
山东卫视,http://210.22.75.86:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://111.61.236.247:9081/hls/31/index.m3u8
山东卫视,http://123.182.60.29:9002/hls/32/index.m3u8
山东卫视,http://124.128.73.58:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226456/index.m3u8
山东卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010066/index.m3u8
山东卫视,http://124.116.183.146:9901/tsfile/live/0131_1.m3u8?key=txiptv
山西卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225624/2.m3u8
山西卫视,http://[2409:8087:1a0b:df::4001]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8
山西卫视,http://122.234.44.141:8888/rtp/233.50.201.51:5140$1920x1080
山西卫视,http://58.57.21.166:9901/tsfile/live/0118_1.m3u8
山西卫视,http://219.147.200.9:18080/newlive/live/hls/40/live.m3u8
山西卫视,http://110.53.218.182:9902/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://58.57.21.166:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226392/index.m3u8
山西卫视,http://220.249.114.102:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://36.35.16.98:9901/tsfile/live/0001_17.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000021220/1.m3u8
山西卫视,http://39.98.201.151:9090/udp/225.1.8.155:8172
山西卫视,http://171.8.138.74:85/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$1920x1080
山西卫视,http://111.61.236.247:9081/hls/47/index.m3u8
山西卫视,http://[2409:8087:74d9:21::6]/270000001128/9900000053/index.m3u8
山西卫视,http://59.48.75.130:3052/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002214/index.m3u8
山西卫视,http://110.177.146.171:888/udp/239.1.1.1:8001
山西卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8
山西卫视,http://116.117.105.198:8096/tsfile/live/0118_1.m3u8
山西卫视,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226543/index.m3u8
山西卫视,http://110.177.146.171:888/rtp/239.1.1.1:8001
山西卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226392/index.m3u8
山西卫视,http://118.122.189.74:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://220.164.192.48:50085/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://124.128.73.58:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010114/1.m3u8
山西卫视,http://58.216.229.130:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://124.128.73.58:9901/tsfile/live/0118_1.m3u8
山西卫视,http://121.24.98.154:8090/hls/35/index.m3u8
陕西卫视,http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002220/index.m3u8
陕西卫视,http://122.234.44.141:8888/rtp/233.50.201.59:5140$1920x1080
陕西卫视,http://121.24.98.154:8090/hls/86/index.m3u8
陕西卫视,http://112.234.23.81:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225625/2.m3u8
陕西卫视,http://[2409:8087:1a0b:df::4002]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8
陕西卫视,http://58.51.111.46:1111/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://36.35.16.98:9901/tsfile/live/0001_11.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视,http://61.136.67.238:50085/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://61.138.128.226:19901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000007495/1.m3u8
陕西卫视,http://58.216.229.130:9901/tsfile/live/0120_7.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://110.177.146.171:888/udp/239.1.1.50:8050
陕西卫视,http://36.40.236.239:9999/tsfile/live/0130_3.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视,http://220.164.192.48:50085/tsfile/live/0136_1.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视,http://124.116.183.146:9901/tsfile/live/0136_1.m3u8?key=txiptv
陕西卫视,http://58.57.21.166:9901/tsfile/live/0136_1.m3u8
陕西卫视,http://124.128.73.58:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226457/index.m3u8
陕西卫视,http://111.61.236.247:9081/hls/46/index.m3u8
陕西卫视,http://58.57.21.166:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://110.177.146.171:888/rtp/239.1.1.50:8050
陕西卫视,http://202.100.46.58:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8
陕西卫视,http://202.100.46.58:9901/tsfile/live/1017_1.m3u8
陕西卫视,http://xgj.83mi.cn:7650/migu.php?token=djqjDOf4&id=sxws
陕西卫视,http://39.98.201.151:9090/udp/225.1.8.154:8140
陕西卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226457/index.m3u8
陕西卫视,http://113.57.20.158:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://210.22.75.86:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://[2409:8087:74d9:21::6]:80/270000001128/9900000025/index.m3u8
四川卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226338/index.m3u8
四川卫视,http://122.234.44.141:8888/rtp/233.50.201.139:5140$1920x1080
四川卫视,https://stream1.freetv.fun/si-chuan-wei-shi-gao-qing-6.ctv
四川卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=bestzb&Contentid=5000000004000006119&livemode=1&stbId=3$1920x1080
四川卫视,http://tx.stlyx.cn:5000/ysp/sichuan
四川卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226338/index.m3u8
四川卫视,http://222.169.41.210:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://fangke.blueswords.com:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226454/index.m3u8
四川卫视,http://122.234.44.141:8888/rtp/233.50.201.61:5140$1920x1080
四川卫视,http://36.35.16.98:9901/tsfile/live/0001_4.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://119.163.199.98:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://112.234.23.81:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://116.117.105.198:8096/tsfile/live/0123_1.m3u8
四川卫视,http://221.0.78.198:1681/hls/10244/index.m3u8
四川卫视,http://110.177.146.171:888/rtp/239.1.1.29:8029
四川卫视,http://[2409:8087:74f0:22::6]:6410/270000001128/9900000025/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000025
四川卫视,http://124.116.183.146:9901/tsfile/live/0123_1.m3u8?key=txiptv
四川卫视,http://[2409:8087:74d9:21::6]/270000001128/9900000025/index.m3u8
四川卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
四川卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226338/index.m3u8
四川卫视,http://124.128.73.58:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://[2409:8087:74F1:0021::0008]:80/000000001000/PLTV/88888888/224/3221226454/1.m3u8
四川卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226338/index.m3u8
四川卫视,http://221.213.69.82:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
四川卫视,http://113.57.20.158:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://111.8.224.6:8085/tsfile/live/1056_1.m3u8
四川卫视,http://123.166.61.70:8003/hls/24/index.m3u8
深圳卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000011645/1.m3u8
深圳卫视,http://36.40.236.239:9999/tsfile/live/0126_2.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://182.117.136.112:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://110.177.146.171:888/rtp/239.1.1.39:8039
深圳卫视,http://124.128.73.58:9901/tsfile/live/0126_1.m3u8?key=txiptv
深圳卫视,http://[2409:8087:1a01:df::4009]/TVOD/88888888/224/3221225668/main.m3u8
深圳卫视,http://116.128.242.83:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
深圳卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226313/index.m3u8
深圳卫视,http://59.173.243.210:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000009227/1.m3u8
深圳卫视,http://fangke.blueswords.com:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://61.136.67.238:50085/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225739/2.m3u8
深圳卫视,http://123.166.61.70:8003/hls/61/index.m3u8
深圳卫视,http://[2409:8087:74f0:22::5]:6410/270000001128/9900000529/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000529
深圳卫视,http://124.128.73.58:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://[2409:8087:74d9:21::6]:80/270000001322/69900158041111100000002140/index.m3u8
深圳卫视,http://58.57.21.166:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://111.61.236.247:9081/hls/38/index.m3u8
深圳卫视,http://61.163.181.78:9901/tsfile/live/1041_1.m3u8
深圳卫视,http://182.117.136.124:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://171.8.138.74:85/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$1920x1080
深圳卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226313/index.m3u8
深圳卫视,http://112.234.23.81:9901/tsfile/live/0126_2.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://222.169.41.210:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://118.122.189.74:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://124.205.11.239:91/live/SZWShd-8M/live.m3u8
深圳卫视,http://58.57.21.166:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://123.129.70.178:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
三沙卫视,http://110.177.146.171:888/rtp/239.1.1.70:8070
三沙卫视,http://61.138.128.226:19901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
三沙卫视,http://110.177.146.171:888/udp/239.1.1.70:8070
三沙卫视,https://live2.hnntv.cn/srs/tv/ssws.m3u8?_upt=37795f2b1723270237
三沙卫视,http://122.9.151.210:887/rtp/238.255.2.203:5999
三沙卫视,http://39.98.201.151:9090/udp/225.1.8.78:4120
三沙卫视,http://117.27.190.42:9998/tsfile/live/23250_1.m3u8?key=txiptv&playlive=1&authid=0
三沙卫视,http://220.249.114.102:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
三沙卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/4600001000000000117/1.m3u8
三沙卫视,http://tptvh.mobaibox.com/hwcdnbacksourceflag_223.110.243.220:80/PLTV/4/224/3221228626/1.m3u8?accountinfo=dOl7MkZ6t4eHyt6E0%2FEjttt9H0vje3fkmdFPyG3mKoAq%2FpkEzcEgSA5jxU7E691yzH4TZb4GoggNh%2FREvXNtUfiSDw0kGdPhYPMSACnTmM73WKtfDupgC%2BrOkR5lZAI3bF2ObC9a54Vp367lDA52PczEcH9gPEwYj%2BtNwrWi0aU%3D%3A20241026030523%2C-1%2C112.25.63.228%2C20241026030523%2CG_SANSHA-HQ%2C1734230527115_17%3A44%3A47%3AEA%3A19%3A0E%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000018000405_0%2CEND&GuardEncType=2&servicetype=1&unionUrl=gitv%2Flive1%2FG_SANSHA-HQ%2FG_SANSHA-HQ&icpid=88888888&from=5&popid=5&hms_devid=103&prioritypopid=5
三沙卫视,http://123.56.129.203:4310/rtp/225.1.8.78:4120
天津卫视,http://123.129.70.178:9901/tsfile/live/0135_1.m3u8
天津卫视,http://61.136.67.238:50085/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://61.157.139.15:9901/tsfile/live/2394_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226459/index.m3u8
天津卫视,http://110.177.146.171:888/udp/239.1.1.46:8046
天津卫视,http://39.98.201.151:9090/udp/225.1.8.48:8044
天津卫视,http://222.169.41.210:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://202.100.46.58:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
天津卫视,https://stream1.freetv.fun/tian-jin-wei-shi-gao-qing-2.m3u8
天津卫视,https://stream1.freetv.fun/tian-jin-wei-shi-gao-qing-3.m3u8
天津卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000000831/1.m3u8
天津卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226459/index.m3u8
天津卫视,http://[2409:8087:74f0:22::6]:6410/270000001128/9900000530/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000530
天津卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265026&livemode=1&stbId=3$1920x1080
天津卫视,http://39.98.201.151:9090/udp/225.1.8.136:8144
天津卫视,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226191/index.m3u8
天津卫视,http://36.35.16.98:9901/tsfile/live/0001_25.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226395/index.m3u8
天津卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000006827/1.m3u8
天津卫视,http://115.149.139.141:10001/tsfile/live/1036_1.m3u8
天津卫视,http://171.8.138.74:85/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$1920x1080
天津卫视,http://221.0.78.198:1681/hls/10246/index.m3u8
天津卫视,http://[2409:8087:1a01:df::4015]/TVOD/88888888/224/3221225665/main.m3u8
天津卫视,http://59.48.75.130:3052/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://115.149.139.141:10001/tsfile/live/1036_1.m3u8?blog.ntnas.top
天津卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226459/index.m3u8
天津卫视,http://110.177.146.171:888/rtp/239.1.1.46:8046
天津卫视,http://122.234.44.141:8888/rtp/233.50.201.47:5140$1920x1080
天津卫视,http://122.139.47.206:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
西藏卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221225698/index.m3u8
